COMPANYCODE,POSTINGDATE,VALUEDATE
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160414,20160414
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160415,20160415
14,20160418,20160418
14,20160418,20160418
14,20160418,20160418
14,20160418,20160418
14,20160418,20160418
14,20160418,20160418
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160419,20160419
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160420,20160420
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160421,20160421
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160422,20160422
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160426,20160426
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160427,20160427
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160428,20160428
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160429,20160429
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160502,20160502
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160503,20160503
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160504,20160504
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160505,20160505
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160506,20160506
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160509,20160509
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160510,20160510
14,20160511,20160511
14,20160511,20160511
14,20160511,20160511
14,20160511,20160511
14,20160511,20160511
14,20160511,20160511
14,20160511,20160511
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160512,20160512
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160513,20160513
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160516,20160516
14,20160517,20160517
14,20160517,20160517
14,20160517,20160517
14,20160517,20160517
14,20160517,20160517
14,20160517,20160517
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160518,20160518
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160520,20160520
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160523,20160523
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160524,20160524
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160525,20160525
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160526,20160526
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160530,20160530
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160527,20160527
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160530,20160530
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160531,20160531
14,20160601,20160601
14,20160601,20160601
14,20160601,20160601
14,20160601,20160601
14,20160601,20160601
14,20160601,20160601
14,20160601,20160601
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160602,20160602
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160603,20160603
14,20160606,20160606
14,20160606,20160606
14,20160606,20160606
14,20160606,20160606
14,20160606,20160606
14,20160606,20160606
14,20160607,20160607
14,20160607,20160607
14,20160607,20160607
14,20160609,20160609
14,20160613,20160613
14,20160613,20160613
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160614,20160614
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160610,20160610
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160609,20160609
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160615,20160615
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160616,20160616
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160617,20160617
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160620,20160620
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160621,20160621
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160622,20160622
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160623,20160623
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160624,20160624
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160627,20160627
14,20160629,20160628
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160629,20160629
14,20160628,20160628
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160630,20160630
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160701,20160701
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160704,20160704
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160707,20160707
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160705,20160705
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160706,20160706
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160707,20160707
14,20160708,20160708
14,20160708,20160708
14,20160708,20160708
14,20160708,20160708
14,20160708,20160708
14,20160708,20160708
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160711,20160711
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160713,20160713
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160712,20160712
14,20160712,20160712
14,20160712,20160712
14,20160712,20160712
14,20160712,20160712
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160714,20160714
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160715,20160715
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160718,20160718
14,20160719,20160719
14,20160719,20160719
14,20160719,20160719
14,20160719,20160719
14,20160719,20160719
14,20160719,20160719
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160720,20160720
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160721,20160721
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160722,20160722
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160725,20160725
14,20160726,20160726
14,20160726,20160726
14,20160726,20160726
14,20160726,20160726
14,20160726,20160726
14,20160726,20160726
14,20160726,20160726
14,20160727,20160727
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160728,20160728
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160729,20160729
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160801,20160801
14,20160802,20160802
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160803,20160803
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160804,20160804
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160805,20160805
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160808,20160808
14,20160809,20160809
14,20160809,20160809
14,20160809,20160809
14,20160809,20160809
14,20160809,20160809
14,20160809,20160809
14,20160809,20160809
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160810,20160810
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160811,20160811
14,20160812,20160812
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160815,20160815
14,20160816,20160816
14,20160816,20160816
14,20160816,20160816
14,20160816,20160816
14,20160816,20160816
14,20160816,20160816
14,20160816,20160816
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160817,20160817
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160818,20160818
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160819,20160819
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160822,20160822
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160823,20160823
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160824,20160824
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160825,20160825
14,20160826,20160826
14,20160826,20160826
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160826,20160826
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160829,20160829
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160830,20160830
14,20160901,20160901
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
14,20160831,20160831
